Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Druid Cottage,http://www.druidcottagekenmare.com,+353(0)646641803,-9.598037,51.882813,Kerry,Kenmare,Republic of Ireland,B&B
Tara Farm,https://www.tarafarm.ie/tara-farm/,3.53647E+11,-9.596826,51.877904,Kerry,Kenmare,Republic of Ireland,B&B
Oldchurch House,http://www.oldchurchkenmare.com,+353(0)646642054,-9.568459,51.884503,Kerry,Kenmare,Republic of Ireland,B&B
An Bruachan,http://www.bruachan.com,+353(0)646641682,-9.596002,51.887004,Kerry,Kenmare,Republic of Ireland,B&B
Doolin Cottage B&B,http://www.doolincottage.net,+353(0)657074762,-9.379064,53.016766,Clare,Doolin,Republic of Ireland,B&B
O'Sheas Ceol Na hAabhann,http://www.osheasceolnahabhann.com,+353(0)646641498,-9.600461,51.8923,Kerry,Kenmare,Republic of Ireland,B&B
Salmon Leap Farm,http://www.salmonleapfarm.com,+353(0)647753005,-9.329026,51.98486,Kerry,Killarney,Republic of Ireland,B&B
Cillcearn House,http://www.cillcearn.com,+353(0)646635670,-9.472381,52.057084,Kerry,Killarney,Republic of Ireland,B&B
Alderhaven Country Home,http://www.alderhaven.com,+353(0)646631982,-9.484176,52.057428,Kerry,Killarney,Republic of Ireland,B&B
Farmstead Lodge,http://homepage.eircom.net/~farmsteadlodge/,+353(0)669761968,-9.75344,52.0661,Kerry,Kilgobnet,Republic of Ireland,B&B
St Anthonys Lodge,http://www.best-bb-killarney.com/,+353(0)646631534,-9.489189,52.060523,Kerry,Killarney,Republic of Ireland,B&B
Reeks View,http://www.reeksview.com,+353(0)646633910,-9.466098,52.070561,Kerry,Killarney,Republic of Ireland,B&B
Wayside,http://www.waysidekillarney.com,+353(0)646644284,-9.633293,52.053702,Kerry,Killarney,Republic of Ireland,B&B
Carriglea House and Courtyard Cottages,http://www.carrigleahouse.com,+353(0)646631116,-9.491759067,52.03729079,Kerry,Killarney,Republic of Ireland,"B&B,Welcome Standard"
Emerville House,http://www.emervillehouse.com,+353(0)646633342,-9.50488,52.055488,Kerry,Killarney,Republic of Ireland,B&B
Lios na Manach,,+353(0)646631283,-9.465988138,52.04658479,Kerry,Muckross,Republic of Ireland,B&B
Gormans,http://www.gormanscountryhome.com,+353(0)646633149,-9.515562,52.109192,Kerry,Killarney,Republic of Ireland,B&B
Palmgrove House,,+353(0)6821857,-9.439159,52.453005,Kerry,Listowel,Republic of Ireland,B&B
North County House,https://northcountyhouse.ie/,+353(0)6821238,-9.48338,52.446981,Kerry,Listowel,Republic of Ireland,B&B
Larkin's Pub Restaurant B&B,http://www.larkinspub.ie,+353(0)669767217,-9.717521,52.145046,Kerry,Milltown,Republic of Ireland,"B&B,Welcome Standard"
Sneem River Lodge,http://www.sneemriverlodge.ie/indexmain.html,+353(0)646645578,-9.906036,51.835713,Kerry,Sneem,Republic of Ireland,B&B
Gurrane,,+353(0)667124734,-9.684066,52.281732,Kerry,Tralee,Republic of Ireland,B&B
Bleach Farmhouse,http://www.bleachfarmhouse.com,+353(0)667121785,-9.699124,52.270683,Kerry,Blennerville,Republic of Ireland,B&B
Shangri-la,http://www.shangrilabandbtralee.com,+353(0)667136214,-9.791202446,52.27497876,Kerry,Tralee,Republic of Ireland,B&B
Golf Links View,http://www.golflinksview.com,+353(0)669474623,-10.179289,51.842345,Kerry,Waterville,Republic of Ireland,B&B
Old Cable Historic House,http://www.oldcablehouse.com,+353(0)669474233,-10.172036,51.831558,Kerry,,Republic of Ireland,"B&B,B&Bs,Historic House"
Klondyke House,http://www.watervillebandb.com,+353(0)669474119,-10.176066,51.834077,Kerry,Waterville,Republic of Ireland,B&B
Curragh Plains,http://bandbnewbridge.com/,+353(0)45442015,-6.792001,53.149243,Kildare,,Republic of Ireland,B&B
Eaglehill B&B,http://www.facebook.com/eaglehillbandb,+353(0)45526097,-6.875725,53.091394,Kildare,The Curragh,Republic of Ireland,B&B
Martinstown House,https://www.facebook.com/MartinstownHouse,+353(0)45441269,-6.821903724,53.10741962,Kildare,The Curragh,Republic of Ireland,"B&B,B&Bs,Historic House"
Cloncarlin House,http://www.cloncarlinhouse.com,+353(0)45525722,-7.027147,53.136592,Kildare,Monasterevan,Republic of Ireland,B&B
Aran Lodge,http://www.aran-lodge.com,+353(0)2750378,-9.441754,51.723123,Cork,Ballylickey,Republic of Ireland,B&B
Bungalow Farmhouse,http://www.bungalowbb.com,+353(0)568835215,-7.510049,52.724031,Kilkenny,Freshford,Republic of Ireland,B&B
Brandon View House,https://www.facebook.com/Brandonviewhousebedandbreakfast/,+353(0)599724625,-6.901718,52.51184,Kilkenny,Graiguenamanagh,Republic of Ireland,B&B
Grove Farmhouse,http://www.bandbs.ie/bedandbreakfast/grove-farmhouse-bb-kilkenny/,+353(0)567758467,-7.095248,52.471511,Kilkenny,Inistioge,Republic of Ireland,B&B
Oldtown Farmhouse,http://www.oldtownfarmhouse.com,+353(0)567728224,-7.210139,52.521353,Kilkenny,Stoneyford,Republic of Ireland,B&B
Ivyleigh House,http://www.ivyleigh.com,+353(0)578622081,-7.300001055,53.035758,Laois,Portlaoise,Republic of Ireland,B&B
Coolrahnee House,http://www.coolrahneehouseaskeaton.com/,+353(0)61398883,-8.980777,52.603402,Limerick,Askeaton,Republic of Ireland,B&B
Ballingowan House,https://www.bandbireland.com/accommodation/25975/ballingowan-house,+353(0)6962341,-9.031212,52.459825,Limerick,Newcastle West,Republic of Ireland,B&B
Melview Lodge,http://www.melviewlodge.com,+353(0)433345061,-7.791233,53.756633,Longford,,Republic of Ireland,B&B
Achill Isle House,http://www.achillislehouse.com,+353(0)9843355,-10.086042,53.974223,Mayo,Newtown,Republic of Ireland,B&B
West Coast House,http://www.achillwestcoasthousebandb.com/,+353(0)9843317,-10.112938,53.976274,Mayo,,Republic of Ireland,B&B
Templecarrig House,https://www.templecarrighouse.com/,3.5395E+11,-9.221627,53.572568,Mayo,Ballinrobe,Ireland,B&B
The Yellow Rose B&B,http://www.bandbireland.com/accommodation/26539/the-yellow-rose-b-b,+353(0)9643125,-9.561145,54.307651,Mayo,Belderrig,Republic of Ireland,B&B
Hillcrest House,,+353(0)9783494,-9.740963,54.144608,Mayo,Bangor Erris,Republic of Ireland,B&B
Doogarry House,http://www.doogarryhouse.com,+353(0)949021793,-9.26301,53.8526,Mayo,Castlebar,Republic of Ireland,B&B
Granuaile House,http://granuailehouse.islandswest.ie/,+353(0)9826250,-9.952312,53.799888,Mayo,Clare Island,Republic of Ireland,B&B
Valley Lodge,http://www.valleylodgeaccommodation.com,+353(0)949365180,-9.058039998,53.78425129,Mayo,Claremorris,Republic of Ireland,B&B
Casa Mia,,+353(0)949371405,-8.995134,53.721368,Mayo,Claremorris,Republic of Ireland,B&B
Nymphsfield House,http://www.nymphsfieldhouse.com,+353(0)949546320,-9.272576,53.544615,Mayo,Cong,Republic of Ireland,B&B
Hazel Grove,http://www.hazelgrove.net,+353(0)949546060,-9.292407,53.556758,Mayo,Cong,Republic of Ireland,B&B
Aisling House,https://www.bandbireland.com/accommodation/26090/aisling-house,3.53949E+11,-8.910092,53.793525,Mayo,Knock,Republic of Ireland,B&B
Ponderosa,http://www.ponderosamayo.com,+353(0)9866440,-9.801918,53.763059,Mayo,Louisburgh,Republic of Ireland,B&B
Cuaneen House,http://www.cuaneenhouse.com,+353(0)9866460,-9.829117,53.768128,Mayo,Louisburgh,Republic of Ireland,B&B
Elderberry,https://www.bandbireland.com/accommodation/28063/elderberry-b-b,3539826374,-9.521234,53.804907,Mayo,Westport,Republic of Ireland,B&B
Seapoint House,,+353(0)9841254,-9.60346,53.845737,Mayo,Westport,Republic of Ireland,B&B
Brooklodge,http://www.brooklodgebandb.com,+353(0)9826654,-9.521235,53.805861,Mayo,Westport,Republic of Ireland,B&B
Lurgan House,http://www.bandbwestport.com,+353(0)9827126,-9.534916914,53.79263211,Mayo,Westport,Republic of Ireland,B&B
Drumhowan Country House,,+353(0)429745924,-6.824795066,54.09783861,Monaghan,Castleblayney,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Gleneven House,http://www.gleneven.com,+353(0)429378294,-6.572569,54.001937,Monaghan,Inniskeen,Republic of Ireland,B&B
Dun Cromain Bed and Breakfast,http://www.duncromain.com,3.53579E+11,-7.997331,53.189927,Offaly,Banagher,Republic of Ireland,B&B
The Ring Farmhouse,http://www.irishfarmhouseholiday.com,3.53579E+11,-7.882425,53.078748,Offaly,Birr,Republic of Ireland,B&B
Littlewood,http://www.littlewood.ie,3.53579E+11,-7.517074,53.312325,Offaly,Durrow,Republic of Ireland,B&B
Seashore,http://www.seashoreguests.com,+353(0)719167827,-8.571816,54.209008,Sligo,Ballisodare,Republic of Ireland,B&B
Bansha House,http://www.banshahouse.com,+353(0)6254194,-8.061166,52.455579,Tipperary,Bansha,Republic of Ireland,B&B
Lismacue House,http://www.lismacue.com,+353(0)6254106,-8.050407,52.446922,Tipperary,Bansha,Republic of Ireland,"B&B,B&Bs,Historic House"
Foxford Farm House,http://www.foxfordfarmhouse.net/,+353(0)6254552,-8.093882,52.438076,Tipperary,Foxford,Republic of Ireland,B&B
Lacken Lodge,http://www.lackenlodge.com,35361379083,-8.436704,52.748144,Tipperary,Birdhill,Republic of Ireland,B&B
Carrigeen Castle,http://www.carrigeencastle.com,+353(0)527441370,-7.931886,52.37614,Tipperary,Cahir,Republic of Ireland,B&B
The Rectory,,+353(0)527441406,-7.921723,52.379114,Tipperary,Cahir,Republic of Ireland,B&B
Tinsley House,http://www.tinsleyhouse.com,+353(0)527441947,-7.923976,52.375332,Tipperary,Cahir,Republic of Ireland,B&B
Rockville House,,+353(0)6261760,-7.888021,52.518878,Tipperary,Cashel,Republic of Ireland,B&B
Avon Lodge B&B,http://www.facebook.com/AvonlodgeBandB/,+353(0)51385775,-6.999244,52.155725,Waterford,Dunmore East,Republic of Ireland,B&B
Lough Bishop House,http://www.loughbishophouse.com,3.5345E+11,-7.2647309,53.6342953,Westmeath,Collinstown,Ireland,"B&B,B&Bs,Historic House"
Hounslow House,http://www.hounslowhouse.com/,3.5345E+11,-7.229234,53.691573,Westmeath,Fore,Republic of Ireland,B&B
Marlinstown Court,http://www.marlinstowncourt.com,3.53449E+11,-7.305911,53.522327,Westmeath,Mullingar,Republic of Ireland,B&B
Glendine Country House,http://www.glendinehouse.com,+353(0)51389500,-6.949037,52.242608,Wexford,Arthurstown,Republic of Ireland,B&B
Marsh Mere Lodge,http://www.marshmerelodge.com,+353(0)51389186,-6.956033,52.243115,Wexford,Arthurstown,Republic of Ireland,B&B
Stone Lodge Bed and Breakfast,http://www.stonelodgebandb.com/,+353(0)539425765,-6.232746,52.636211,Wexford,Courtown,Republic of Ireland,B&B
Blackrath Farmhouse,http://www.blackrathfarmhouse.com,+353(0)45403247,-6.784089,53.050212,Kildare,Colbinstown,Republic of Ireland,B&B
Killurin Lodge,http://www.killurinlodge.com,+353(0)539128013,-6.579390841,52.38547756,Wexford,Killurin,Republic of Ireland,B&B
Glen Hill,http://www.glenhillbandb.com,+353(0)539120015,-6.530966,52.339869,Wexford,Barntown,Republic of Ireland,B&B
Mount Usher View,http://www.mountusherview.com,+353(0)40440543,-6.107553,53.009328,Wicklow,Ashford,Republic of Ireland,B&B
Carriglen,http://www.carriglen.com,+353(0)40440627,-6.12027,53.015609,Wicklow,Ashford,Republic of Ireland,B&B
Ballinclea House,http://www.ballincleahouse.com,+353(0)40447118,-6.093935,52.891845,Wicklow,Brittas Bay,Republic of Ireland,B&B
Tynte House,http://www.tyntehouse.com/welcome.htm,+353(0)45401561,-6.701445,53.058191,Wicklow,,Republic of Ireland,B&B
Coolakay House,http://www.coolakayhouse.ie,+353(0)12862423,-6.18816,53.166686,Wicklow,Enniskerry,Republic of Ireland,B&B
Glen Na Smole,,+353(0)40467945,-6.063022,52.970798,Wicklow,,Republic of Ireland,B&B
Sea Crest Farmhouse,http://www.seacrest-clare.com,+353(0)657087544,-9.435978,52.810292,Clare,Quilty,Republic of Ireland,B&B
Glengorse,,+353(0)40467926,-6.050137,52.978237,Wicklow,,Republic of Ireland,B&B
Fortfield Farm,http://www.fortfieldfarm.com,+353(0)659052533,-9.391504,52.635218,Clare,Killimer,Republic of Ireland,B&B
Brooklane Hotel,http://www.brooklanehotel.com,+353(0)646642077,-9.591799,51.883586,Kerry,Kenmare,Republic of Ireland,Hotel
Orchard View Holiday Home,,3.53496E+11,-7.039066079,54.05297359,Cavan,Cootehill,Republic of Ireland,Self Catering Accommodation
Cliff View,http://www.doolinselfcatering.com,+353(0)657074209,-9.388375653,53.01372579,Clare,Doolin,Republic of Ireland,Self Catering Accommodation
Country Cottages,http://rayscottages.clareireland.net/,+353(0)657077071,-9.124042,53.128182,Clare,Ballyvaughan,Republic of Ireland,Self Catering Accommodation
Strasburgh Manor,http://www.strasburghmanor.com,+353(0)656839125,-9.049723,52.822419,Clare,Inch,Republic of Ireland,Self Catering Accommodation
Beara Holiday Homes,http://www.bearaholidayhomes.com,+353(0)2770219,-10.039142,51.627989,Cork,Allihies,Republic of Ireland,Self Catering Accommodation
Rolf's Holiday Cottages,https://rolfscountryhouse.com/cottages/,+353(0)2820289,-9.368592,51.479594,Cork,Baltimore,Republic of Ireland,Self Catering Accommodation
Bere Island Holiday Home,http://www.bereislandholidayhomes.com/,+353(0)868845709,-9.829112,51.635369,Cork,Ardagh,Republic of Ireland,Self Catering Accommodation
Ballinacurra House,http://www.ballinacurra.com,+353(0)214779040,-8.556499,51.712163,Cork,Ballinacurra,Republic of Ireland,Self Catering Accommodation
Number 4 Castle End,http://www.baltimoreyachtcharters.com,+353(0)2820160,-9.373144,51.483972,Cork,Baltimore,Republic of Ireland,Self Catering Accommodation
Laffertys Holiday Homes,,+353(0)749136247,-7.917132,55.171784,Donegal,Dunfanaghy,Republic of Ireland,Self Catering Accommodation
Pine View,https://www.facebook.com/pages/Pine-View-Self-Catering-Donegal-Town/123284207686973,+353(0)749722354,-8.168522677,54.66590544,Donegal,Mountcharles,Republic of Ireland,Self Catering Accommodation
Arasain Bhalor,https://www.facebook.com/ArasainBhalor/,+353(0)749162787,-8.103158,55.136451,Donegal,Falcarragh,Republic of Ireland,Self Catering Accommodation
Seabreeze & Kinnegar Cottages,http://www.rathmullanholidayhomes.com,+353(0)749158224,-7.555494,55.091508,Donegal,Rathmullan,Republic of Ireland,Self Catering Accommodation
Millstone Cottages,http://www.millstonecottages.com,3.53749E+11,-7.667255,55.107676,Donegal,Milford,Republic of Ireland,Self Catering Accommodation
Kerry Cottages,http://www.kerrycottages.com,+353(0)12806336,-10.00005929,52.24414389,Kerry,Castlegregory,Republic of Ireland,Self Catering Accommodation
Dromatouk Cottage,,+353(0)646641608,-9.542951,51.886501,Kerry,Kenmare,Republic of Ireland,Self Catering Accommodation
Dan's Cottage,http://www.danscottage.com,+353(0)646641283,-9.595918878,51.88279351,Kerry,Kenmare,Republic of Ireland,Self Catering Accommodation
Portmagee Seaside Cottages,https://www.facebook.com/PortmageeSeasideCottages,+353(0)669477151,-10.33125162,51.88933349,Kerry,Portmagee,Republic of Ireland,Self Catering Accommodation
Ivy House,http://www.selfcateringvalentiaisland.com,3.53876E+11,-10.288855,51.920992,Kerry,Knightstown,Republic of Ireland,Self Catering Accommodation
Westland Holiday Homes,,+353(0)876370737,-9.770466852,51.80330693,Kerry,Tuosist,Republic of Ireland,Self Catering Accommodation
Courtyard Cottages,http://www.countykerryholidays.com,3.53667E+11,-9.73188,52.246466,Kerry,Tralee Town Area West,Republic of Ireland,Self Catering Accommodation
Beech Lodge (Kildare),http://www.ballindrumfarm.com,+353(0)598626294,-6.884795236,53.00962152,Kildare,Athy,Republic of Ireland,Self Catering Accommodation
Ashwell Cottage,http://www.ashwellcottage.com,35345879167,-6.611201,53.231344,Kildare,Johnstown,Ireland,Self Catering Accommodation
The Coach Yard,http://www.blanchville.ie,+353(0)567727197,-7.132535419,52.62807235,Kilkenny,Kilkenny City,Republic of Ireland,Self Catering Accommodation
Ballykeeffe Farmhouse,http://www.ballykeeffefarmhouse.com,+353(0)567769265,-7.380808,52.608284,Kilkenny,Kilmanagh,Republic of Ireland,Self Catering Accommodation
Brielle House,http://www.briellehouse.ie,+353(0)578644329,-7.324429,53.112562,Laois,Irishtown,Republic of Ireland,Self Catering Accommodation
Springfield Castle,https://www.facebook.com/springfieldcastleireland,+353(0)6383162,-8.955724,52.351824,Limerick,Drumcollogher,Republic of Ireland,Self Catering Accommodation
Achill Cottages,https://www.facebook.com/achillcottages,+353(0)9845200,-9.945846678,53.93164916,Mayo,,Republic of Ireland,Self Catering Accommodation
12 Mulranny Holiday Village,,+353(0)949023877,-9.781678,53.907326,Mayo,Mulranny,Republic of Ireland,Self Catering Accommodation
Dillons Cottage,http://www.dillonscottage.com,+353(0)861690154,-7.003174,54.125124,Monaghan,Rockcorry,Republic of Ireland,Self Catering Accommodation
The Waters Edge,,+353(0)9649255,-8.756791,54.269674,Sligo,Templeboy,Republic of Ireland,Self Catering Accommodation
Beach House,,+353(0)91755636,-9.098678,54.210825,Sligo,Enniscrone,Republic of Ireland,Self Catering Accommodation
Orchard Cottage,https://selfcater.com/orchard-cottage-10,+353(0)719169545,-8.495963,54.232942,Sligo,Carraroe,Republic of Ireland,Self Catering Accommodation
Bansha Castle,http://www.banshacastle.com,+353(0)6254187,-8.070331,52.449206,Tipperary,Bansha,Republic of Ireland,Self Catering Accommodation
Cornode - Lakeside,http://www.escapetoloughderg.net,+353(0)6733376,-8.369672455,52.90403938,Tipperary,Garrykennedy,Republic of Ireland,Self Catering Accommodation
Fuchsia Lane Farm,https://www.facebook.com/FuchsiaLaneFarm,+353(0)6722041,-8.1747063,53.0399738,Tipperary,Terryglass,Ireland,Self Catering Accommodation
Mill Road Farm,http://www.millroadfarm.com,+353(0)539129633,-6.568144,52.186498,Wexford,Kilmore Quay,Republic of Ireland,Self Catering Accommodation
12 Glenmalure Pines,http://www.glenmalurepines.com,+44(0)1227371482,-6.297038,52.933304,Wicklow,Greenane,Republic of Ireland,Self Catering Accommodation
Lakeshore House,http://www.lakeshoreconnemara.com,+353(0)949548311,-9.393496,53.520169,Galway,Clonbur,Republic of Ireland,B&B
Leim Siar,http://www.leimsiar.com,+353(0)9785004,-10.070087,54.098867,Mayo,Blacksod,Republic of Ireland,B&B
Abbey House B&B,http://www.abbeyhouse.ie,+353(0)539124408,-6.464699,52.340387,Wexford,,Republic of Ireland,B&B
Desmond House,http://www.desmondhousekinsale.com,+353(0)214773575,-8.524914009,51.70689208,Cork,Kinsale,Republic of Ireland,B&B
Church View B&B,http://www.thechurchview.com,+353(0)719182935,-8.517297524,53.993951,Sligo,Ballymote,Republic of Ireland,B&B
The Blue Door,http://www.bluedoor.ie,+353(0)539121047,-6.464576,52.340911,Wexford,,Republic of Ireland,B&B
Monart Destination Spa,http://www.monart.ie,+353(0)539238999,-6.611292,52.508204,Wexford,Enniscorthy,Republic of Ireland,Hotel
The Arches Hotel,http://www.thearcheshotel.ie,+353(0)91739000,-8.943129,53.344755,Galway,Claregalway,Republic of Ireland,Hotel
Seabreak,,+44(0)1625829286,-9.938185242,52.05848462,Kerry,Glenbeigh,Republic of Ireland,Self Catering Accommodation
White Strand B&B,https://www.facebook.com/WhitestrandBnB/,+353(0)749370335,-7.340922,55.353889,Donegal,Malin Head,Republic of Ireland,B&B
The Holiday Hotel,http://www.booking.com/hotel/ie/holiday.en-gb.html,+353(0)91522518,-9.075632,53.259955,Galway,Galway City,Republic of Ireland,Hotel
The Huntsman Inn,http://www.huntsmaninn.com,+353(0)91562849,-9.033889,53.281333,Galway,Galway City,Republic of Ireland,Hotel
Ballyliffin Lodge & Spa,http://www.ballyliffinlodge.com,+353(0)749378200,-7.395356,55.280175,Donegal,Ballyliffin,Republic of Ireland,Hotel
The Glasshouse,http://www.theglasshouse.ie,+353(0)719194300,-8.474761,54.272476,Sligo,Sligo Town,Republic of Ireland,Hotel
Brú Hostel,http://www.bruhostel.com,+353(0)214559667,-8.466058,51.901447,Cork,Cork City,Republic of Ireland,Hostel
